Date,Term,Value
2013-01-01,0,-0.000126509632936
2013-01-01,1,-0.000127092759033
2013-01-01,2,-0.00012817572362
2013-01-01,7,-0.000140374162752
2013-01-01,14,-0.000137566632301
2013-01-01,30,-0.000144627388581
2013-01-01,61,-0.000176213011304
2013-01-01,91,-0.000218465367738
2013-01-01,122,-0.000269408711059
2013-01-01,152,-0.000325865859751
2013-01-01,182,-0.000389174273504
2013-01-01,213,-0.000459010924603
2013-01-01,243,-0.000529080102285
2013-01-01,273,-0.000605830708554
2013-01-01,304,-0.000678734730106
2013-01-01,335,-0.000752114003963
2013-01-01,365,-0.000810475185637
2013-01-01,395,-0.000867449246345
2013-01-01,425,-0.000922651135092
2013-01-01,456,-0.00097490811943
2013-01-01,486,-0.0010189806447
2013-01-01,516,-0.001055254345972
2013-01-01,547,-0.00108339594118
2013-01-01,577,-0.001101257110941
2013-01-01,607,-0.001112188264051
2013-01-01,638,-0.00111895494922
2013-01-01,668,-0.001123301214018
2013-01-01,698,-0.001127254477178
2013-01-01,730,-0.001132680967118
2013-01-01,1095,-0.001689101610139
2013-01-01,1460,-0.002188610185917
2013-01-01,1825,-0.002644631903791
2013-01-01,2190,-0.002790643569959
2013-01-01,2555,-0.0029178565101
2013-01-01,2920,-0.002902053531264
2013-01-01,3285,-0.002920923232455
2013-01-01,3650,-0.002629737221211
2013-01-01,4380,-0.002291518712191
2013-01-01,5475,-0.001870028246529
2013-01-01,7300,-0.00142716561009
2013-01-01,9125,-0.001099336092346
2013-01-01,10950,-0.000906535364629
2013-01-01,14600,-0.000658221861717
2013-01-01,18250,-0.0005305659562
2013-01-02,0,-0.000441990612675
2013-01-02,1,-0.000442831279971
2013-01-02,2,-0.000443507422143
2013-01-02,7,-0.000443486017922
2013-01-02,14,-0.000442046303651
2013-01-02,30,-0.000462755662602
2013-01-02,61,-0.000543642509914
2013-01-02,91,-0.000621691231086
2013-01-02,122,-0.000697984158435
2013-01-02,152,-0.000767873401579
2013-01-02,182,-0.00083359018787
2013-01-02,213,-0.000896043075639
2013-01-02,243,-0.000951395663886
2013-01-02,273,-0.001006231382581
2013-01-02,304,-0.001063962488825
2013-01-02,335,-0.001122049347047
2013-01-02,365,-0.001170615835514
2013-01-02,395,-0.001226991251579
2013-01-02,425,-0.001279711688637
2013-01-02,456,-0.001327759872077
2013-01-02,486,-0.001368501640287
2013-01-02,516,-0.001403931970018
2013-01-02,547,-0.001435249585772
2013-01-02,577,-0.001460823584109
2013-01-02,607,-0.001482641209608
2013-01-02,638,-0.001502143915513
2013-01-02,668,-0.001518789918022
2013-01-02,698,-0.001533827401352
2013-01-02,730,-0.001548634212441
2013-01-02,1095,-0.002061573945504
2013-01-02,1460,-0.002569701101408
2013-01-02,1825,-0.002863982462174
2013-01-02,2190,-0.003023566086954
2013-01-02,2555,-0.003150951847015
2013-01-02,2920,-0.003082500539484
2013-01-02,3285,-0.003024478373156
2013-01-02,3650,-0.002773502872371
2013-01-02,4380,-0.002379451738593
2013-01-02,5475,-0.001934916285069
2013-01-02,7300,-0.001472473484313
2013-01-02,9125,-0.001131888415841
2013-01-02,10950,-0.0009369776223
2013-01-02,14600,-0.000678007244664
2013-01-02,18250,-0.000547764438576
2013-01-03,0,-0.000495385169018
2013-01-03,1,-0.000496623461019
2013-01-03,2,-0.000498235213009
2013-01-03,7,-0.000509455123983
2013-01-03,14,-0.000519826694938
2013-01-03,30,-0.000556495132049
2013-01-03,61,-0.000634424662271
2013-01-03,91,-0.00071033453754
2013-01-03,122,-0.000788043304896
2013-01-03,152,-0.000863390697675
2013-01-03,182,-0.000938846212109
2013-01-03,213,-0.001014930766542
2013-01-03,243,-0.001086860359178
2013-01-03,273,-0.001162508640249
2013-01-03,304,-0.001235903676383
2013-01-03,335,-0.00130987462478
2013-01-03,365,-0.001375559079193
2013-01-03,395,-0.001450148206732
2013-01-03,425,-0.001522014766787
2013-01-03,456,-0.001589550365803
2013-01-03,486,-0.001647744307856
2013-01-03,516,-0.001698400486942
2013-01-03,547,-0.00174242470515
2013-01-03,577,-0.001777064288104
2013-01-03,607,-0.001805309651062
2013-01-03,638,-0.001829325953102
2013-01-03,668,-0.001848789600388
2013-01-03,698,-0.001865533975335
2013-01-03,730,-0.001881320946108
2013-01-03,1095,-0.002340054515999
2013-01-03,1460,-0.002824018371579
2013-01-03,1825,-0.003046141799513
2013-01-03,2190,-0.003254766119626
2013-01-03,2555,-0.003310190458714
2013-01-03,2920,-0.003276754848237
2013-01-03,3285,-0.003155083840127
2013-01-03,3650,-0.002856312667875
2013-01-03,4380,-0.002440409116733
2013-01-03,5475,-0.001979923323645
2013-01-03,7300,-0.001491614502132
2013-01-03,9125,-0.00115064434971
2013-01-03,10950,-0.000934533837587
2013-01-03,14600,-0.000709692328995
2013-01-03,18250,-0.000563767079311
2013-01-04,0,-0.000634169470793
2013-01-04,1,-0.000635492633749
2013-01-04,2,-0.000637198980332
2013-01-04,7,-0.000648769385866
2013-01-04,14,-0.000656348533051
2013-01-04,30,-0.000687097254997
2013-01-04,61,-0.000751565048776
2013-01-04,91,-0.000822945982131
2013-01-04,122,-0.000903633573543
2013-01-04,152,-0.00098951197214
2013-01-04,182,-0.001083029902371
2013-01-04,213,-0.001184188298747
2013-01-04,243,-0.001286249243944
2013-01-04,273,-0.00139973179925
2013-01-04,304,-0.001501576747303
2013-01-04,335,-0.001597629064102
2013-01-04,365,-0.001680021102592
2013-01-04,395,-0.001758264511107
2013-01-04,425,-0.001832342652217
2013-01-04,456,-0.001901702025897
2013-01-04,486,-0.00195966772477
2013-01-04,516,-0.002006970668548
2013-01-04,547,-0.00204329638319
2013-01-04,577,-0.002065961097371
2013-01-04,607,-0.002079319631578
2013-01-04,638,-0.002086903846427
2013-01-04,668,-0.002091043438875
2013-01-04,698,-0.002094327637994
2013-01-04,730,-0.002099011774
2013-01-04,1095,-0.002655051591175
2013-01-04,1460,-0.003070694467066
2013-01-04,1825,-0.003246701724122
2013-01-04,2190,-0.003329287809832
2013-01-04,2555,-0.003396650993094
2013-01-04,2920,-0.003323772715165
2013-01-04,3285,-0.003218803107886
2013-01-04,3650,-0.002903564311697
2013-01-04,4380,-0.002462228748577
2013-01-04,5475,-0.001995138939592
2013-01-04,7300,-0.00150014448902
2013-01-04,9125,-0.001147404200408
2013-01-04,10950,-0.000962065503178
2013-01-04,14600,-0.000700934842806
2013-01-04,18250,-0.000564871867954
2013-01-07,0,-0.000781483350365
2013-01-07,1,-0.000783245444257
2013-01-07,2,-0.000785946823248
2013-01-07,7,-0.000794819068299
2013-01-07,14,-0.000798170901065
2013-01-07,30,-0.000818439433402
2013-01-07,61,-0.000865658730759
2013-01-07,91,-0.000919933806138
2013-01-07,122,-0.000983027082415
2013-01-07,152,-0.001051690691014
2013-01-07,182,-0.001127800692212
2013-01-07,213,-0.001211380377727
2013-01-07,243,-0.001295843746109
2013-01-07,273,-0.001385530038106
2013-01-07,304,-0.001464417145324
2013-01-07,335,-0.001544140807882
2013-01-07,365,-0.00160960091062
2013-01-07,395,-0.001677598185233
2013-01-07,425,-0.001743016275708
2013-01-07,456,-0.001804442323706
2013-01-07,486,-0.001856515794165
2013-01-07,516,-0.001900286707627
2013-01-07,547,-0.001935935439879
2013-01-07,577,-0.001961141212786
2013-01-07,607,-0.001979398261234
2013-01-07,638,-0.001993347669694
2013-01-07,668,-0.002003978522507
2013-01-07,698,-0.002013323802233
2013-01-07,730,-0.002023298312969
2013-01-07,1095,-0.002572592840722
2013-01-07,1460,-0.003000120628122
2013-01-07,1825,-0.00314522989061
2013-01-07,2190,-0.003291813325251
2013-01-07,2555,-0.003307686785962
2013-01-07,2920,-0.00324247617315
2013-01-07,3285,-0.00315444897398
2013-01-07,3650,-0.002863173504666
2013-01-07,4380,-0.002440910347301
2013-01-07,5475,-0.001960362011618
2013-01-07,7300,-0.001472722705253
2013-01-07,9125,-0.001129367077378
2013-01-07,10950,-0.000943774366109
2013-01-07,14600,-0.00068826161945
2013-01-07,18250,-0.000554671827678
2013-01-08,0,-0.000249153299283
2013-01-08,1,-0.000249553005986
2013-01-08,2,-0.000249207489288
2013-01-08,7,-0.000248777826363
2013-01-08,14,-0.000265312376672
2013-01-08,30,-0.000297471383426
2013-01-08,61,-0.000389067913213
2013-01-08,91,-0.000479855958337
2013-01-08,122,-0.000573794088333
2013-01-08,152,-0.000665799295852
2013-01-08,182,-0.000758735383514
2013-01-08,213,-0.000854098485434
2013-01-08,243,-0.000940941550759
2013-01-08,273,-0.001014156312106
2013-01-08,304,-0.001086347717324
2013-01-08,335,-0.001159740217861
2013-01-08,365,-0.001228927299247
2013-01-08,395,-0.001312316317748
2013-01-08,425,-0.001391526954458
2013-01-08,456,-0.001464748108043
2013-01-08,486,-0.001527466904955
2013-01-08,516,-0.00158233769433
2013-01-08,547,-0.001630922476342
2013-01-08,577,-0.001670480164969
2013-01-08,607,-0.001704031592664
2013-01-08,638,-0.001733763812543
2013-01-08,668,-0.001758846109864
2013-01-08,698,-0.001781182329882
2013-01-08,730,-0.001802800156535
2013-01-08,1095,-0.002412152302333
2013-01-08,1460,-0.002861770567223
2013-01-08,1825,-0.003063527267888
2013-01-08,2190,-0.003192217484024
2013-01-08,2555,-0.003235440712331
2013-01-08,2920,-0.003188589871775
2013-01-08,3285,-0.003103446431697
2013-01-08,3650,-0.002811237581199
2013-01-08,4380,-0.002405415973382
2013-01-08,5475,-0.00193930632624
2013-01-08,7300,-0.001456991646894
2013-01-08,9125,-0.001117330826267
2013-01-08,10950,-0.000932074949209
2013-01-08,14600,-0.000679588433841
2013-01-08,18250,-0.000547665387896
2013-01-09,0,-0.000249153299283
2013-01-09,1,-0.000249553005986
2013-01-09,2,-0.000249207489288
2013-01-09,7,-0.000248777826363
2013-01-09,14,-0.000265312376672
2013-01-09,30,-0.000297471383426
2013-01-09,61,-0.000389067913213
2013-01-09,91,-0.000479855958337
2013-01-09,122,-0.000573794088333
2013-01-09,152,-0.000665799295852
2013-01-09,182,-0.000758735383514
2013-01-09,213,-0.000854098485434
2013-01-09,243,-0.000940941550759
2013-01-09,273,-0.001014156312106
2013-01-09,304,-0.001086347717324
2013-01-09,335,-0.001159740217861
2013-01-09,365,-0.001228927299247
2013-01-09,395,-0.001312316317748
2013-01-09,425,-0.001391526954458
2013-01-09,456,-0.001464748108043
2013-01-09,486,-0.001527466904955
2013-01-09,516,-0.00158233769433
2013-01-09,547,-0.001630922476342
2013-01-09,577,-0.001670480164969
2013-01-09,607,-0.001704031592664
2013-01-09,638,-0.001733763812543
2013-01-09,668,-0.001758846109864
2013-01-09,698,-0.001781182329882
2013-01-09,730,-0.001802800156535
2013-01-09,1095,-0.002412152302333
2013-01-09,1460,-0.002861770567223
2013-01-09,1825,-0.003063527267888
2013-01-09,2190,-0.003192217484024
2013-01-09,2555,-0.003235440712331
2013-01-09,2920,-0.003188589871775
2013-01-09,3285,-0.003103446431697
2013-01-09,3650,-0.002811237581199
2013-01-09,4380,-0.002405415973382
2013-01-09,5475,-0.00193930632624
2013-01-09,7300,-0.001456991646894
2013-01-09,9125,-0.001117330826267
2013-01-09,10950,-0.000932074949209
2013-01-09,14600,-0.000679588433841
2013-01-09,18250,-0.000547665387896
2013-01-10,0,-0.000751695634898
2013-01-10,1,-0.00075345341279
2013-01-10,2,-0.000755650321616
2013-01-10,7,-0.00076896398658
2013-01-10,14,-0.000766846971332
2013-01-10,30,-0.00078883948633
2013-01-10,61,-0.000839787899691
2013-01-10,91,-0.000894967100725
2013-01-10,122,-0.000953712447513
2013-01-10,152,-0.001011632848838
2013-01-10,182,-0.001070428040235
2013-01-10,213,-0.001130797244478
2013-01-10,243,-0.001191702361584
2013-01-10,273,-0.00126292313687
2013-01-10,304,-0.001325302700694
2013-01-10,335,-0.001385317635302
2013-01-10,365,-0.001428200378467
2013-01-10,395,-0.001492876024213
2013-01-10,425,-0.001560570268528
2013-01-10,456,-0.001626928112825
2013-01-10,486,-0.001686754944106
2013-01-10,516,-0.001741575517121
2013-01-10,547,-0.001792402688316
2013-01-10,577,-0.001835746495244
2013-01-10,607,-0.001873935208184
2013-01-10,638,-0.001908664096312
2013-01-10,668,-0.001938233772853
2013-01-10,698,-0.001964270773082
2013-01-10,730,-0.001988557506779
2013-01-10,1095,-0.002526284541941
2013-01-10,1460,-0.002997930260093
2013-01-10,1825,-0.003199883748089
2013-01-10,2190,-0.003389381069598
2013-01-10,2555,-0.003386999609051
2013-01-10,2920,-0.003344626716861
2013-01-10,3285,-0.003193887254871
2013-01-10,3650,-0.002893075614853
2013-01-10,4380,-0.002460537997513
2013-01-10,5475,-0.001968253414804
2013-01-10,7300,-0.001479511130633
2013-01-10,9125,-0.001135420796582
2013-01-10,10950,-0.000944373103412
2013-01-10,14600,-0.000683202008926
2013-01-10,18250,-0.000553223254549
2013-01-11,0,-0.000585504833648
2013-01-11,1,-0.000586835192818
2013-01-11,2,-0.000588568849317
2013-01-11,7,-0.000599912243814
2013-01-11,14,-0.000599408998288
2013-01-11,30,-0.000613037730017
2013-01-11,61,-0.000663082804017
2013-01-11,91,-0.000723193515599
2013-01-11,122,-0.000794443634084
2013-01-11,152,-0.000872644397351
2013-01-11,182,-0.000959802423281
2013-01-11,213,-0.001057605110282
2013-01-11,243,-0.001142162542021
2013-01-11,273,-0.00118503859994
2013-01-11,304,-0.001251277561324
2013-01-11,335,-0.001318371598585
2013-01-11,365,-0.001376509574512
2013-01-11,395,-0.001450328398672
2013-01-11,425,-0.001522835754009
2013-01-11,456,-0.001591309509721
2013-01-11,486,-0.001650775212274
2013-01-11,516,-0.001703133916141
2013-01-11,547,-0.001749429411354
2013-01-11,577,-0.001786694236869
2013-01-11,607,-0.001817875313305
2013-01-11,638,-0.001845250202666
2013-01-11,668,-0.001868277806521
2013-01-11,698,-0.001888894038021
2013-01-11,730,-0.001909149744377
2013-01-11,1095,-0.002544105836388
2013-01-11,1460,-0.002968754389361
2013-01-11,1825,-0.003169996659057
2013-01-11,2190,-0.003312033775771
2013-01-11,2555,-0.003380322060954
2013-01-11,2920,-0.003251569571371
2013-01-11,3285,-0.003181488148964
2013-01-11,3650,-0.002869851815524
2013-01-11,4380,-0.00244824896933
2013-01-11,5475,-0.001956962025641
2013-01-11,7300,-0.001471913182171
2013-01-11,9125,-0.001128498231771
2013-01-11,10950,-0.000934978907294
2013-01-11,14600,-0.000676820504937
2013-01-11,18250,-0.000548293765253
2013-01-14,0,-0.00056708975244
2013-01-14,1,-0.000568625433897
2013-01-14,2,-0.00057108689808
2013-01-14,7,-0.000578765069659
2013-01-14,14,-0.000577467010921
2013-01-14,30,-0.000590870858607
2013-01-14,61,-0.000649363519167
2013-01-14,91,-0.000709115125013
2013-01-14,122,-0.000771439593023
2013-01-14,152,-0.000832536656239
2013-01-14,182,-0.000894200033446
2013-01-14,213,-0.000958176556113
2013-01-14,243,-0.001010384001617
2013-01-14,273,-0.001032189632538
2013-01-14,304,-0.001072148874896
2013-01-14,335,-0.001122115976389
2013-01-14,365,-0.001165429424953
2013-01-14,395,-0.001232793227261
2013-01-14,425,-0.001299399641408
2013-01-14,456,-0.001361845668389
2013-01-14,486,-0.001416940902591
2013-01-14,516,-0.001467418468844
2013-01-14,547,-0.001515242762132
2013-01-14,577,-0.001557708610694
2013-01-14,607,-0.001596672832301
2013-01-14,638,-0.001633459621672
2013-01-14,668,-0.001665856040021
2013-01-14,698,-0.001695231700249
2013-01-14,730,-0.001723357037649
2013-01-14,1095,-0.002380904558066
2013-01-14,1460,-0.00282203443115
2013-01-14,1825,-0.003094313534964
2013-01-14,2190,-0.003195566872122
2013-01-14,2555,-0.003292411895277
2013-01-14,2920,-0.0031881227852
2013-01-14,3285,-0.003094756607251
2013-01-14,3650,-0.002813013038338
2013-01-14,4380,-0.002410197941522
2013-01-14,5475,-0.00191430655807
2013-01-14,7300,-0.001438825652686
2013-01-14,9125,-0.001105499114871
2013-01-14,10950,-0.000913262045654
2013-01-14,14600,-0.000662103731988
2013-01-14,18250,-0.000536150102618
2013-01-15,0,-0.000513958828247
2013-01-15,1,-0.000515221371332
2013-01-15,2,-0.000517004425118
2013-01-15,7,-0.000523246754133
2013-01-15,14,-0.000521211242868
2013-01-15,30,-0.000538465602495
2013-01-15,61,-0.000581631672038
2013-01-15,91,-0.000629935663553
2013-01-15,122,-0.000684359345999
2013-01-15,152,-0.000741645187821
2013-01-15,182,-0.000803391661624
2013-01-15,213,-0.00087032735425
2013-01-15,243,-0.000937330894309
2013-01-15,273,-0.001003423061525
2013-01-15,304,-0.001058662357995
2013-01-15,335,-0.001120863335905
2013-01-15,365,-0.001174208996192
2013-01-15,395,-0.001245541580286
2013-01-15,425,-0.001317125767905
2013-01-15,456,-0.001385654955724
2013-01-15,486,-0.00144608461508
2013-01-15,516,-0.001500252594788
2013-01-15,547,-0.001549264869945
2013-01-15,577,-0.00158995445828
2013-01-15,607,-0.001625009240558
2013-01-15,638,-0.001656395525454
2013-01-15,668,-0.001682946363567
2013-01-15,698,-0.001706434501342
2013-01-15,730,-0.001728759131313
2013-01-15,1095,-0.002301146691769
2013-01-15,1460,-0.002786077325241
2013-01-15,1825,-0.003024016225608
2013-01-15,2190,-0.003187864019395
2013-01-15,2555,-0.003239466046716
2013-01-15,2920,-0.003178872135915
2013-01-15,3285,-0.003089522270238
2013-01-15,3650,-0.002798381138407
2013-01-15,4380,-0.002387528671037
2013-01-15,5475,-0.001911171857995
2013-01-15,7300,-0.001437485164264
2013-01-15,9125,-0.001110555634687
2013-01-15,10950,-0.000911524387701
2013-01-15,14600,-0.000664038026389
2013-01-15,18250,-0.00053663172482
2013-01-16,0,-0.00023674917519
2013-01-16,1,-0.000237339130487
2013-01-16,2,-0.000237843487604
2013-01-16,7,-0.000238868677651
2013-01-16,14,-0.000240377060282
2013-01-16,30,-0.000256581332377
2013-01-16,61,-0.000322997078589
2013-01-16,91,-0.000396118564452
2013-01-16,122,-0.000477532278969
2013-01-16,152,-0.000562671890722
2013-01-16,182,-0.000653860937346
2013-01-16,213,-0.000752523820507
2013-01-16,243,-0.00084386703836
2013-01-16,273,-0.000910975740086
2013-01-16,304,-0.000979096879687
2013-01-16,335,-0.001044974517984
2013-01-16,365,-0.001112273472519
2013-01-16,395,-0.001192873230367
2013-01-16,425,-0.001269621623212
2013-01-16,456,-0.001340907577793
2013-01-16,486,-0.001401967385716
2013-01-16,516,-0.001455106590873
2013-01-16,547,-0.001501594910869
2013-01-16,577,-0.001538712034714
